Datetime,Open,High,Low,Close,Adj Close,Volume
2021-04-20 09:30:00,258.55999755859375,258.55999755859375,258.5450134277344,258.5450134277344,258.5450134277344,481734
2021-04-20 09:31:00,258.5450134277344,258.5450134277344,258.37921142578125,258.4599914550781,258.4599914550781,22107
2021-04-20 09:33:00,259.0,259.05999755859375,258.510009765625,258.57000732421875,258.57000732421875,203645
2021-04-20 09:34:00,258.5,258.70001220703125,258.25,258.6499938964844,258.6499938964844,47258
2021-04-20 09:35:00,258.5,258.69000244140625,258.3599853515625,258.4800109863281,258.4800109863281,53860
2021-04-20 09:36:00,258.4849853515625,258.8999938964844,258.4100036621094,258.8500061035156,258.8500061035156,44634
2021-04-20 09:37:00,259.17999267578125,259.2699890136719,259.1700134277344,259.1700134277344,259.1700134277344,74934
2021-04-20 09:38:00,259.0400085449219,259.07000732421875,259.0,259.0199890136719,259.0199890136719,43321
2021-04-20 09:39:00,259.17999267578125,259.19000244140625,258.9762878417969,259.1600036621094,259.1600036621094,47117
2021-04-20 09:40:00,259.0,259.010009765625,258.79998779296875,258.80609130859375,258.80609130859375,71292
2021-04-20 09:41:00,258.8299865722656,258.9700012207031,258.80999755859375,258.80999755859375,258.80999755859375,60183
2021-04-20 09:42:00,259.0,259.3599853515625,258.9674072265625,259.19000244140625,259.19000244140625,54867
2021-04-20 09:43:00,259.3999938964844,259.44000244140625,259.3999938964844,259.44000244140625,259.44000244140625,46975
2021-04-20 09:44:00,259.5,259.52899169921875,259.2049865722656,259.260009765625,259.260009765625,66713
2021-04-20 09:45:00,259.4700012207031,259.70001220703125,259.43328857421875,259.44000244140625,259.44000244140625,59904
2021-04-20 09:46:00,259.4700012207031,259.5,259.385009765625,259.4599914550781,259.4599914550781,54474
2021-04-20 09:47:00,259.5,259.5,259.2300109863281,259.3900146484375,259.3900146484375,43269
2021-04-20 09:48:00,259.5639953613281,259.5639953613281,259.5,259.5,259.5,44289
2021-04-20 09:49:00,259.5,259.5400085449219,259.32598876953125,259.3599853515625,259.3599853515625,46498
2021-04-20 09:50:00,259.42999267578125,259.45001220703125,259.389892578125,259.4150085449219,259.4150085449219,46407
2021-04-20 09:51:00,259.17999267578125,259.3500061035156,259.1449890136719,259.3500061035156,259.3500061035156,37235
2021-04-20 09:52:00,259.75,259.79998779296875,259.7449951171875,259.7699890136719,259.7699890136719,67561
2021-04-20 09:53:00,259.8599853515625,259.94000244140625,259.79998779296875,259.85040283203125,259.85040283203125,59276
2021-04-20 09:54:00,259.8999938964844,259.92999267578125,259.82000732421875,259.8399963378906,259.8399963378906,39548
2021-04-20 09:55:00,259.75,259.79998779296875,259.67999267578125,259.7359924316406,259.7359924316406,64318
2021-04-20 09:56:00,259.75,259.8399963378906,259.7200012207031,259.7699890136719,259.7699890136719,40650
2021-04-20 09:57:00,260.0400085449219,260.07000732421875,260.010009765625,260.03009033203125,260.03009033203125,81781
2021-04-20 09:58:00,260.05499267578125,260.20001220703125,260.0080871582031,260.07501220703125,260.07501220703125,51072
2021-04-20 09:59:00,260.05999755859375,260.1300048828125,259.67999267578125,259.68499755859375,259.68499755859375,52002
2021-04-20 10:00:00,259.6700134277344,259.8699951171875,259.590087890625,259.7200012207031,259.7200012207031,61226
2021-04-20 10:01:00,259.7099914550781,259.8699951171875,259.5400085449219,259.56500244140625,259.56500244140625,46764
2021-04-20 10:02:00,259.5616149902344,259.6199951171875,259.44000244140625,259.5299987792969,259.5299987792969,38370
2021-04-20 10:03:00,259.54998779296875,259.6300048828125,259.3699951171875,259.4599914550781,259.4599914550781,45703
2021-04-20 10:04:00,259.42999267578125,259.4978942871094,259.29998779296875,259.32000732421875,259.32000732421875,35798
2021-04-20 10:05:00,259.30999755859375,259.6000061035156,259.260009765625,259.6000061035156,259.6000061035156,76929
2021-04-20 10:06:00,259.5950012207031,259.7799987792969,259.5,259.56500244140625,259.56500244140625,76200
2021-04-20 10:07:00,259.5657958984375,259.75,259.44500732421875,259.7449951171875,259.7449951171875,41279
2021-04-20 10:08:00,259.75,259.80999755859375,259.6600036621094,259.80999755859375,259.80999755859375,48246
2021-04-20 10:09:00,259.80999755859375,259.8500061035156,259.67999267578125,259.7181091308594,259.7181091308594,34415
2021-04-20 10:10:00,259.7099914550781,259.7398986816406,259.32000732421875,259.6000061035156,259.6000061035156,73304
2021-04-20 10:11:00,259.6199951171875,259.6400146484375,259.42999267578125,259.4599914550781,259.4599914550781,22137
2021-04-20 10:12:00,259.46978759765625,259.5299987792969,259.30999755859375,259.489990234375,259.489990234375,29470
2021-04-20 10:13:00,259.4599914550781,259.5299987792969,259.29998779296875,259.3399963378906,259.3399963378906,26295
2021-04-20 10:14:00,259.32000732421875,259.3399963378906,259.0299987792969,259.1000061035156,259.1000061035156,67259
2021-04-20 10:15:00,259.1050109863281,259.32000732421875,258.96319580078125,259.1400146484375,259.1400146484375,33665
2021-04-20 10:16:00,259.1582946777344,259.32000732421875,259.1499938964844,259.30999755859375,259.30999755859375,35949
2021-04-20 10:17:00,259.29998779296875,259.510009765625,259.2799987792969,259.4502868652344,259.4502868652344,46227
2021-04-20 10:18:00,259.5199890136719,259.6099853515625,259.45001220703125,259.45001220703125,259.45001220703125,40485
2021-04-20 10:19:00,259.44000244140625,259.510009765625,259.4100036621094,259.4599914550781,259.4599914550781,22999
2021-04-20 10:20:00,259.42999267578125,259.4700012207031,259.2699890136719,259.3999938964844,259.3999938964844,37281
2021-04-20 10:21:00,259.4100036621094,259.45001220703125,259.2900085449219,259.42999267578125,259.42999267578125,37090
2021-04-20 10:22:00,259.42498779296875,259.489990234375,259.32000732421875,259.489990234375,259.489990234375,36759
2021-04-20 10:23:00,259.4984130859375,259.57000732421875,259.32000732421875,259.45098876953125,259.45098876953125,24178
2021-04-20 10:24:00,259.4599914550781,259.4700012207031,259.3399963378906,259.42498779296875,259.42498779296875,20288
2021-04-20 10:25:00,259.42999267578125,259.57000732421875,259.3699951171875,259.4049987792969,259.4049987792969,49752
2021-04-20 10:26:00,259.3900146484375,259.3999938964844,259.2099914550781,259.2799987792969,259.2799987792969,31980
2021-04-20 10:27:00,259.30999755859375,259.3699951171875,259.25,259.3399963378906,259.3399963378906,25476
2021-04-20 10:28:00,259.3699951171875,259.57000732421875,259.30999755859375,259.57000732421875,259.57000732421875,53411
2021-04-20 10:29:00,259.5700988769531,259.6600036621094,259.489990234375,259.5199890136719,259.5199890136719,41303
2021-04-20 10:30:00,259.4700012207031,259.4798889160156,259.2099914550781,259.32501220703125,259.32501220703125,42300
2021-04-20 10:31:00,259.30999755859375,259.489990234375,259.260009765625,259.45001220703125,259.45001220703125,48702
2021-04-20 10:32:00,259.510009765625,259.5199890136719,259.2799987792969,259.3699951171875,259.3699951171875,37542
2021-04-20 10:33:00,259.3699951171875,259.4049987792969,259.239990234375,259.29998779296875,259.29998779296875,32774
2021-04-20 10:34:00,259.3299865722656,259.5899963378906,259.0898132324219,259.3500061035156,259.3500061035156,36322
2021-04-20 10:35:00,259.20001220703125,259.6000061035156,259.20001220703125,259.3900146484375,259.3900146484375,72224
2021-04-20 10:36:00,259.4049987792969,259.489990234375,259.3299865722656,259.3699951171875,259.3699951171875,36617
2021-04-20 10:37:00,259.3599853515625,259.5299987792969,259.3301086425781,259.4599914550781,259.4599914550781,66753
2021-04-20 10:38:00,259.4649963378906,259.7300109863281,259.4649963378906,259.6700134277344,259.6700134277344,49502
2021-04-20 10:39:00,259.6449890136719,259.7300109863281,259.510009765625,259.5129089355469,259.5129089355469,32432
2021-04-20 10:40:00,259.510009765625,259.55999755859375,259.1499938964844,259.19000244140625,259.19000244140625,53650
2021-04-20 10:41:00,259.1700134277344,259.19000244140625,258.92999267578125,259.07940673828125,259.07940673828125,67028
2021-04-20 10:42:00,259.0763854980469,259.1700134277344,259.0400085449219,259.0400085449219,259.0400085449219,28143
2021-04-20 10:43:00,259.0400085449219,259.0799865722656,258.7799987792969,258.92999267578125,258.92999267578125,73743
2021-04-20 10:44:00,258.9200134277344,258.95001220703125,258.79998779296875,258.8800048828125,258.8800048828125,43483
2021-04-20 10:45:00,258.8699951171875,258.9599914550781,258.8299865722656,258.93499755859375,258.93499755859375,34485
